x,y
0.613317,0.023695
0.248564,-0.380659
0.266054,-0.426362
0.136759,0.515674
0.352567,-0.402768
0.677571,-0.068047
0.331259,-0.526625
-0.768376,-0.091818
0.811591,0.407248
0.621039,-0.193862
-0.230465,0.574179
0.229803,0.300214
-0.298689,-0.068402
0.369053,0.670990
-0.177509,0.610445
-0.247488,0.477291
-0.173891,-0.588918
0.051882,-0.012226
0.093118,-0.972687
0.056769,0.115752
-0.553116,-0.218312
0.832290,0.290442
-0.543782,0.651242
-0.572750,-0.200971
0.278454,-0.016895
0.049439,0.913940
0.906388,-0.334120
0.444887,-0.781861
-0.734456,-0.001503
0.358540,-0.025544
0.684006,0.081450
0.936646,0.201081
-0.438115,0.601625
-0.480346,0.829982
-0.496434,0.438128
-0.388341,-0.851852
0.926259,-0.370171
0.534626,-0.535913
0.555823,-0.283826
-0.265471,0.223239
-0.027393,-0.396667
-0.779696,-0.344860
-0.060224,-0.181636
-0.760019,0.364353
-0.327364,-0.009819
-0.624252,0.190411
0.237022,-0.373547
-0.200900,-0.529668
-0.127138,-0.816044
0.742530,-0.296172
0.233187,-0.833731
0.047003,-0.023732
-0.792069,-0.301759
-0.514198,-0.124304
0.775408,0.275410
-0.243104,0.153714
-0.536224,-0.314466
0.769293,-0.498969
-0.165120,0.821936
0.285303,-0.916673
-0.530921,0.817972
-0.350597,-0.475505
0.186421,-0.827262
0.215250,-0.296475
0.412963,0.673474
0.785866,0.044253
-0.246879,0.700720
-0.453789,-0.825339
0.525398,0.361962
-0.504532,0.336330
-0.311171,0.155068
0.224768,-0.331325
-0.586066,-0.004703
-0.491859,-0.677029
-0.834425,-0.175566
0.168460,-0.694253
-0.305402,-0.887409
0.678777,0.209684
0.163449,-0.917084
0.573594,0.397426
-0.464559,0.156563
-0.650239,-0.570049
-0.820223,0.513811
-0.381256,0.237689
0.417233,0.428273
-0.015383,-0.548687
0.219084,0.152174
-0.418418,-0.356745
0.188528,0.582254
-0.057604,-0.155210
-0.612749,-0.478593
0.290157,0.676451
-0.895959,-0.388752
0.238560,-0.525381
-0.084924,0.679156
0.580865,0.604491
-0.314866,0.051889
0.091317,0.764418
-0.420894,0.034363
-0.462136,0.886804
0.516025,0.827088
0.022927,-0.665180
0.322771,0.816273
-0.903539,0.212012
-0.710543,-0.103558
0.278143,0.744650
-0.664450,0.581213
0.453841,-0.287385
-0.086356,0.613415
-0.330012,-0.514624
0.710075,0.238605
0.227562,0.639522
0.444783,-0.524543
0.009334,0.872614
0.026236,0.950268
-0.764770,0.509356
0.738892,0.560490
0.157149,-0.790063
-0.583053,0.634630
0.220917,0.947074
-0.528069,0.752026
0.228310,-0.787025
0.478325,-0.794170
0.378775,0.077879
-0.734677,0.284650
0.107204,-0.228053
-0.888562,-0.062713
-0.018683,-0.000282
-0.737450,-0.322381
-0.258026,-0.639206
-0.000042,-0.711550
-0.094044,-0.598924
-0.112343,-0.155372
0.656536,0.408671
0.525980,0.141621
0.221701,0.123628
-0.192573,-0.571473
0.104004,-0.000720
-0.095708,-0.572340
0.685310,0.010561
-0.494791,0.044816
0.649705,-0.413527
-0.145275,0.361054
0.240826,-0.438825
0.668807,0.643299
-0.071137,0.399323
-0.572151,-0.145981
0.504074,-0.034362
0.475628,-0.115657
0.147551,-0.114261
-0.382420,0.666334
0.784232,0.594280
0.061121,-0.738187
-0.705200,-0.294124
0.664860,0.299089
0.783395,0.527023
-0.326968,0.654804
-0.708021,0.283542
-0.517912,-0.540898
-0.162604,-0.882314
0.955329,0.213063
-0.485547,-0.592175
-0.686777,-0.665487
-0.290618,-0.424478
-0.198925,0.675833
0.717337,0.288016
0.680051,-0.378763
0.138082,0.746695
-0.305187,0.726417
0.894499,-0.147416
0.377193,-0.518441
0.567736,-0.065547
0.356608,-0.487179
-0.019858,0.240844
-0.140437,-0.321482
0.851813,0.423793
0.683017,-0.534213
-0.715451,-0.583848
-0.729475,-0.286134
-0.730631,0.285280
0.699381,0.488269
0.332075,-0.808768
-0.742044,0.469970
-0.258062,0.753781
0.797769,0.095502
-0.904274,-0.138484
0.504424,-0.149512
-0.886913,-0.342793
0.674706,-0.222602
0.736105,-0.289346
0.012434,0.970860
0.089321,-0.786366
-0.449507,-0.865302
0.873823,0.344414
0.569747,-0.267715
0.507042,-0.149914
0.394247,0.113850
-0.528483,-0.216323
0.261561,0.063356
0.827650,0.313335
0.225512,0.184980
0.262658,0.500717
-0.451042,-0.668638
0.206298,-0.757124
-0.990302,0.002485
-0.704385,-0.594753
-0.012321,0.922323
-0.521884,0.692596
0.460291,0.115561
0.238761,0.863875
-0.856542,0.097565
-0.227604,0.653256
0.530145,0.148744
-0.054149,-0.089968
-0.085713,-0.584270
0.175921,0.708914
0.720062,0.086974
-0.231345,-0.217127
0.754782,-0.377572
0.140185,0.081061
0.396117,-0.454622
-0.191720,-0.237869
0.129617,0.478782
-0.528981,-0.586969
0.330952,0.311164
-0.258470,-0.102025
-0.916038,0.154750
-0.187084,-0.328116
-0.653882,0.205641
0.213784,-0.935184
0.359131,-0.093553
-0.782638,0.201581
-0.034379,0.195476
-0.642322,0.499437
0.045617,0.681550
0.386547,0.690089
0.327377,0.220755
0.233359,0.059271
0.162608,0.952172
-0.849032,0.320043
-0.029930,0.964037
0.567530,0.474181
-0.445664,-0.268281
-0.565488,-0.157649
0.394544,-0.896120
0.912935,-0.307734
-0.083525,0.191792
-0.546821,-0.415723
0.938070,0.138970
-0.328545,0.152198
-0.013842,-0.642325
0.450053,0.042174
-0.161439,0.691013
-0.139566,0.321185
0.161162,0.645300
-0.026216,-0.605485
-0.388719,0.793011
0.137682,0.018521
-0.710898,-0.056967
0.549088,0.513925
-0.456110,0.165892
0.147938,0.400284
-0.432174,0.446844
0.113402,-0.047902
0.907585,-0.219897
0.189607,0.721289
0.706295,0.699146
0.542307,0.557747
0.055045,-0.863352
-0.361239,0.663720
-0.108877,0.104465
-0.260863,-0.326275
0.288624,0.898675
0.038931,0.316691
0.629842,-0.237384
0.291393,-0.549626
0.431998,0.598216
0.216231,0.191244
0.231306,-0.443795
-0.226525,0.791274
0.060685,-0.074657
-0.753956,0.254429
0.196594,0.159670
-0.433705,0.715605
-0.828019,-0.513213
0.432552,-0.097906
0.497246,-0.780205
-0.912965,-0.210700
0.767509,-0.468437
0.971970,-0.104713
0.087029,0.697708
0.370628,-0.848631
-0.937712,-0.126597
0.218188,-0.910551
0.376068,0.572895
0.640826,0.363924
0.464878,-0.788112
0.206789,-0.492823
-0.873685,-0.023911
0.121362,-0.265464
0.339773,0.570272
0.566581,0.520769
0.559305,0.242061
0.312699,-0.464385
0.336115,-0.917113
0.089377,0.154473
0.234157,-0.527099
0.529372,-0.846222
-0.449885,0.788217
-0.433960,0.432593
0.591269,-0.548205
0.313256,0.900351
0.206692,-0.134607
-0.344731,0.114020
0.331288,-0.045460
-0.042498,-0.261139
0.422366,0.710253
0.688777,0.281903
-0.051642,0.049693
0.336939,0.935123
0.608274,-0.739139
-0.716746,-0.351845
0.538868,0.761294
-0.938195,-0.248490
-0.366872,-0.010742
-0.542717,0.561153
-0.709136,-0.448028
-0.007751,-0.274197
-0.434813,0.095952
-0.427106,-0.370295
0.448727,-0.250284
0.366173,0.275915
-0.690674,-0.158830
0.535930,-0.616679
-0.520392,-0.235176
-0.606200,-0.409678
0.538086,-0.390576
-0.403507,0.254196
0.267037,0.088545
0.178863,0.153567
-0.292892,-0.641328
-0.793753,-0.605714
-0.295197,0.620336
-0.014481,0.618911
0.030959,0.333851
-0.280858,-0.386987
-0.089937,0.430858
-0.547778,-0.511200
0.269108,0.901504
-0.360717,-0.567178
-0.557039,-0.146535
-0.816663,0.352227
-0.126787,-0.903770
0.333827,0.632374
0.302345,-0.479573
-0.179576,-0.129540
0.191822,-0.047498
-0.304840,0.557626
0.017387,0.221202
-0.251715,-0.567328
-0.551065,0.244510
0.454733,0.690877
-0.436652,-0.808861
-0.534534,0.079680
-0.900001,-0.313060
0.402893,-0.578601
-0.021553,-0.241912
0.177965,-0.949917
0.749900,-0.431873
-0.490481,0.488570
-0.610713,-0.246977
0.660358,0.641154
-0.117625,-0.925324
-0.394572,0.421873
0.423255,-0.352370
-0.279869,0.244689
0.495966,-0.299841
0.575547,-0.783978
-0.322178,-0.844085
-0.540640,-0.533788
0.618337,0.396589
-0.524882,0.310954
0.209067,-0.208854
-0.210785,-0.671122
0.460287,0.050164
0.662956,0.294529
0.149435,-0.451557
0.236307,-0.394615
-0.297354,0.363600
0.001106,0.584661
0.394018,0.265796
0.081998,0.133600
-0.587165,-0.489476
-0.797202,-0.578433
0.274639,-0.143989
-0.019101,0.962153
0.904998,0.304637
0.039547,0.667706
0.140760,-0.239144
0.700173,-0.191235
-0.089429,0.960818
0.471196,-0.609732
0.231005,0.500856
-0.113713,0.828716
0.224560,0.187474
0.879617,-0.274437
-0.456800,0.563550
-0.413775,-0.310500
-0.575947,0.065932
0.126365,-0.186012
-0.311501,0.595935
-0.118453,-0.836523
0.494758,-0.605434
0.468832,-0.348466
-0.339160,-0.261003
-0.590329,0.335886
-0.762427,-0.108996
0.102730,0.582139
0.011677,0.261682
0.087897,-0.714238
-0.190709,0.758939
-0.520512,-0.241216
-0.108982,0.345347
0.253572,-0.223335
0.415772,-0.127743
-0.979461,0.192394
-0.434839,-0.331931
-0.761441,0.455421
0.252881,0.179301
-0.487908,-0.273542
0.578250,0.651445
-0.222568,-0.696233
0.409504,0.528810
-0.289362,0.685698
0.518563,-0.510136
0.139276,0.816229
0.358763,-0.276823
-0.557003,0.452307
-0.071265,0.249060
-0.053292,0.314168
0.214928,0.298228
0.315021,0.564216
0.782050,-0.084579
-0.488569,0.622969
0.235153,0.223898
0.248931,-0.210506
0.027471,-0.302450
0.727765,-0.449695
-0.032148,-0.313696
-0.281948,-0.702335
-0.137127,-0.700196
-0.189330,-0.067057
0.270046,0.659601
-0.092364,-0.362010
-0.295746,-0.601318
-0.359494,-0.020125
-0.246483,-0.646647
-0.189016,-0.787826
-0.035366,-0.397006
-0.486982,-0.698410
-0.174171,0.713460
0.950797,0.041781
0.220708,-0.562677
-0.912237,0.034077
0.729954,0.329716
-0.456717,-0.039255
0.238316,-0.625961
-0.519795,-0.195776
-0.403855,0.407053
-0.666787,-0.692509
0.844435,0.421875
0.446218,-0.420499
0.666146,-0.075823
-0.364959,0.126412
0.733477,-0.455129
0.654456,-0.566153
0.670663,-0.168838
0.331555,0.451322
-0.638640,0.377624
0.730734,-0.555997
-0.683388,0.303562
-0.025576,0.146678
-0.776932,0.097645
-0.882377,-0.105567
-0.260271,-0.375517
0.693980,-0.270473
0.162664,-0.106973
0.097707,0.169456
0.047009,0.072611
0.367613,0.479620
-0.444649,0.786270
0.832986,-0.001764
0.358088,0.388137
-0.577100,0.685698
0.521568,0.000374
0.291720,0.937880
0.941382,-0.196495
-0.491870,-0.863641
-0.788495,-0.229946
-0.694379,-0.426082
0.844289,-0.030910
-0.285198,0.671972
-0.173955,0.343690
0.402184,-0.488488
-0.020111,-0.006214
-0.436551,0.894376
-0.228776,0.954739
0.290964,0.234352
0.749801,-0.087322
0.373496,-0.660392
0.796083,-0.238569
0.369026,0.222993
-0.162283,0.506799
-0.228360,-0.051759
0.090769,-0.450631
0.251986,-0.873781
0.361133,-0.438146
0.087511,0.802351
0.958302,0.182709
0.787309,0.303008
0.648930,0.558292
-0.787383,0.450252
-0.618581,-0.486118
-0.178632,-0.271172
0.420199,0.278755
-0.057305,0.866643
-0.338685,-0.278764
0.017622,0.165599
-0.784944,-0.552205
-0.910701,-0.144806
0.251334,0.166547
-0.843569,0.137708
0.457972,-0.864093
-0.818126,-0.246005
-0.605694,0.102203
-0.278907,0.401791
0.088495,-0.657306
0.656282,0.131591
-0.349089,0.855463
-0.240795,0.959451
-0.512064,-0.266056
0.395213,0.342844
0.175144,-0.352060
0.934622,0.189871
0.468352,-0.408985
0.188357,-0.291448
-0.365730,-0.828624
0.418203,0.740180
0.199572,0.198360
-0.168358,0.414802
-0.427253,-0.838560
0.324178,0.454412
-0.691255,0.078744
-0.544092,-0.561057
0.312649,0.699290
0.110726,0.966785
0.750512,-0.141027
-0.242078,-0.606908
-0.304147,0.196893
-0.825616,-0.122104
-0.196620,-0.590589
-0.036910,-0.344645
-0.448245,0.349121
-0.325351,-0.178663
0.722115,0.586314
0.177191,0.047588
-0.185187,-0.446008
-0.060154,0.983350
-0.420627,0.524539
-0.076171,-0.205325
-0.895688,0.177605
-0.996252,-0.014038
0.069802,-0.837821
0.138997,0.119546
-0.783280,-0.586725
0.331428,0.304423
0.441468,-0.251939
-0.338855,0.866505
-0.644020,-0.049639
-0.287199,-0.946385
0.100169,-0.452326
-0.247096,-0.943206
-0.460004,0.715766
-0.120612,0.879991
0.004080,0.576831
-0.580700,0.176265
-0.066449,-0.799954
-0.521940,-0.237944
0.880357,0.153963
-0.344624,-0.095119
-0.665878,0.586786
0.115289,-0.330805
0.158587,-0.624801
0.962339,0.031022
-0.608947,-0.571451
-0.379301,-0.903738
-0.688294,-0.160417
-0.133299,-0.362009
-0.283568,0.071480
-0.637613,-0.360520
0.739338,0.053847
-0.014243,0.626090
0.693867,-0.185131
-0.454451,0.048303
-0.171116,0.055663
-0.464581,-0.206737
-0.634365,0.230894
0.640653,-0.541350
-0.466685,0.426604
-0.060583,-0.215626
-0.026997,0.261836
0.676625,0.039947
-0.618286,0.463075
0.838724,0.427746
-0.874270,0.145856
-0.602057,-0.774354
-0.571928,-0.390607
0.647682,-0.413795
-0.652137,-0.463475
0.382408,-0.869194
-0.541460,-0.317903
-0.995652,0.078926
0.516769,-0.658266
0.095277,-0.672937
-0.055759,0.851206
0.217863,-0.380384
0.879010,-0.475577
0.327472,-0.176295
0.130728,-0.858865
-0.942243,-0.283932
-0.039130,0.340463
0.160859,-0.441464
0.312359,-0.189421
0.406582,-0.576961
0.130823,0.735445
0.620579,0.076253
-0.420756,0.354396
-0.156168,-0.718588
0.696414,0.631244
-0.678134,0.602774
-0.153036,-0.082717
-0.223243,-0.043389
0.313067,-0.286671
-0.085245,-0.711490
-0.016852,0.770670
0.647268,0.634104
-0.617042,-0.626338
-0.860579,0.255951
-0.235002,0.325871
0.294848,-0.485683
-0.033927,-0.215654
-0.499898,0.222525
-0.019363,0.564375
-0.545840,0.073200
0.274717,-0.832806
-0.852131,0.240439
-0.460198,-0.554185
-0.186951,-0.090886
0.475161,0.031833
-0.405784,-0.013651
0.571981,-0.717281
0.659210,-0.661552
-0.709092,0.287385
0.072049,0.935508
-0.916517,0.102183
-0.608585,-0.495997
-0.225121,0.395776
-0.198613,-0.094071
0.969111,-0.148086
-0.096304,-0.581640
0.377298,-0.748100
0.678489,-0.630456
-0.066251,0.527458
0.416248,-0.115889
0.254261,-0.639275
-0.294789,-0.510992
-0.242397,0.029039
0.063540,-0.090044
-0.881664,-0.123740
0.305713,0.126130
-0.134651,0.928247
0.109185,-0.922250
-0.255793,0.879156
-0.021071,-0.137957
-0.651622,0.181846
0.740268,-0.316768
0.079934,-0.556218
-0.362389,-0.676522
-0.307689,0.666163
0.196519,0.886992
-0.319586,0.711742
0.239429,0.075243
0.603426,-0.211127
-0.409822,0.114056
0.383436,0.401662
0.100270,-0.754380
0.603417,-0.366543
-0.487219,-0.696432
0.291913,0.189673
-0.159947,-0.229966
0.568801,-0.167188
0.070446,-0.007692
0.726341,-0.380901
0.191552,-0.577323
0.938761,-0.246807
-0.092469,-0.128139
0.360831,0.479254
0.817135,-0.405989
0.483517,0.468047
0.462880,-0.368871
0.388448,0.639128
-0.167732,0.935179
-0.438599,0.458852
-0.078188,-0.104179
0.343346,0.612189
-0.125712,-0.835392
-0.425425,-0.118120
0.821777,-0.388138
0.564124,-0.775350
0.684807,-0.442293
0.380200,0.027790
0.218429,-0.857180
-0.624999,-0.363477
0.054988,0.183161
0.390032,-0.732683
-0.206563,0.304046
0.093453,0.658871
-0.457678,-0.191426
0.709617,0.531619
0.826434,-0.125025
0.711759,0.531806
0.063932,0.507053
0.040501,0.708633
-0.008661,0.429227
0.010563,-0.461435
0.658869,-0.393789
-0.405111,-0.696329
0.790525,0.358879
-0.317522,-0.597892
0.395877,-0.496832
-0.254342,-0.718663
0.775307,0.593132
0.765959,-0.527226
0.911039,-0.163968
0.186675,-0.554721
-0.263873,-0.917820
0.193922,-0.760481
0.592846,-0.035612
-0.538705,-0.021391
-0.643044,0.361819
-0.257594,0.609562
0.539374,-0.739629
0.578491,0.701795
-0.854394,0.201076
-0.518633,-0.659139
-0.147900,0.237425
0.394228,-0.213981
0.324835,-0.490685
-0.934747,-0.291549
-0.059748,-0.182868
0.542522,0.160585
-0.607608,-0.069606
0.124599,0.137475
0.548074,-0.512294
-0.124988,-0.678911
-0.462160,0.471897
-0.004956,0.696979
0.120623,-0.688464
0.697131,0.688924
0.752093,0.431203
-0.776094,0.183904
-0.654929,0.605671
-0.490344,0.793842
0.107861,0.811886
-0.473390,-0.273050
-0.257494,0.305239
0.145174,-0.057185
0.889728,-0.346601
0.674602,0.041009
-0.763724,0.091451
-0.391783,-0.694152
-0.615344,-0.091286
-0.243480,-0.160852
-0.833947,-0.154664
0.556656,-0.279853
-0.100905,0.092360
0.301340,0.614812
0.008501,0.874871
-0.043218,-0.370269
0.847951,-0.480350
0.753643,0.483981
0.263815,-0.061728
0.536514,-0.801645
-0.393055,-0.082774
0.815742,0.168530
0.480188,0.518163
-0.787759,0.132196
-0.181117,-0.039409
-0.339831,0.458945
-0.513822,0.195066
0.478331,-0.690189
-0.010171,-0.949811
0.532684,0.823964
0.357073,-0.680579
0.947237,0.205307
0.587610,-0.031098
-0.661257,0.251511
0.065925,0.007107
-0.558828,-0.225401
-0.314775,-0.425617
0.663396,-0.309834
0.623870,-0.623874
0.544218,0.664175
0.167451,0.347461
-0.226279,0.921985
-0.206129,-0.413706
0.590832,0.120600
0.016660,0.010673
-0.614944,0.632301
-0.918912,-0.162186
0.143528,0.269274
-0.310728,-0.407142
-0.433192,-0.660628
0.819207,0.412839
0.591817,0.662257
-0.226300,0.570612
0.273334,-0.070251
-0.707910,0.158755
0.199203,0.005510
-0.764418,0.418734
-0.338792,-0.084933
0.525760,0.440218
0.740176,0.142549
-0.185965,0.491265
0.689941,-0.169345
-0.175191,-0.442896
0.246085,-0.044868
-0.093695,-0.740229
0.971256,-0.100862
0.806892,-0.561678
-0.130482,0.988605
-0.513087,0.544294
-0.045758,0.947702
0.032991,0.474102
0.232791,0.523888
0.534739,-0.634481
0.280438,-0.680757
0.522674,0.582038
0.306765,-0.193163
-0.486701,0.023724
0.728759,0.251870
-0.813797,0.511132
-0.737156,0.614555
-0.793633,-0.591285
0.273234,0.238095
-0.337741,-0.420427
-0.109512,-0.567322
-0.354463,0.542292
0.299148,-0.216551
0.792623,-0.383531
-0.001920,-0.267142
0.141709,-0.292745
-0.162654,0.276054
-0.355332,-0.072075
0.630442,-0.169214
0.026648,-0.127731
0.509809,0.361416
-0.659475,0.198894
0.809991,-0.486943
-0.046473,0.923582
0.636799,0.681294
0.516109,0.251018
0.858312,-0.348377
-0.242868,0.113747
-0.256952,-0.599910
-0.685056,0.264421
0.117733,0.739116
0.327932,-0.445470
-0.809662,0.011608
-0.902725,-0.104223
0.325926,-0.157336
-0.350644,0.731746
0.460784,0.398443
0.626087,0.644513
0.337576,-0.352065
0.170332,0.770397
0.062706,-0.097586
-0.125099,-0.535217
0.616021,-0.532053
-0.218466,0.236565
-0.058525,0.372637
0.913888,-0.285779
-0.772925,-0.548887
0.850099,-0.393337
-0.819042,0.355567
0.006908,0.097152
0.834632,-0.334421
-0.619384,0.009263
-0.315131,-0.411568
0.775361,-0.506883
0.822369,-0.448806
0.167653,-0.250510
-0.328227,-0.511721
0.936878,0.116660
0.706520,0.477952
0.098241,-0.858113
-0.297304,-0.784233
-0.609745,0.020210
-0.337930,0.412539
-0.453938,0.671788
0.740750,-0.220076
-0.454909,0.341270
-0.271065,0.203421
0.900707,0.190687
0.834652,-0.011208
-0.648162,0.341678
-0.128474,0.740527
0.036681,0.500739
-0.073326,-0.391906
-0.769643,0.615542
-0.577890,-0.589265
0.229925,0.342552
-0.723646,-0.325943
-0.127121,-0.521804
0.037213,-0.558479
-0.356454,-0.916673
-0.528134,-0.354576
-0.148443,-0.877791
-0.181792,0.617521
0.682301,-0.558725
-0.496024,-0.672805
0.171218,-0.334254
0.201083,-0.402646
0.730881,-0.077026
-0.567620,0.004686
-0.236955,-0.502430
-0.341967,0.566041
0.175810,0.843953
0.317450,-0.616463
-0.888581,-0.387664
0.532354,-0.733259
0.109073,-0.818078
0.556558,0.068329
0.405573,0.457521
-0.449082,0.282193
0.471927,-0.326011
0.735629,-0.277799
-0.763722,0.123961
-0.581317,-0.186584
0.084166,0.579233
-0.611310,-0.294016
0.222703,0.962264
0.778600,-0.075032
0.931259,-0.325312
0.486328,-0.285774
-0.665461,-0.407925
0.011003,0.925828
0.015541,-0.796202
0.238619,0.464592
0.392974,0.707571
0.153353,-0.602114
0.270531,0.819483
0.752899,-0.020851
-0.446400,-0.644635
-0.388570,-0.703772
-0.290007,-0.152806
-0.218103,0.347315
-0.668921,-0.547846
0.062548,-0.761244
-0.222067,-0.272994
-0.204478,-0.664703
0.336222,0.883704
0.408277,-0.083311
-0.205088,-0.916840
0.585264,0.539576
-0.804413,0.234872
-0.504387,0.760172
0.208942,-0.310970
-0.471454,0.272969
-0.213246,-0.033201
-0.014689,-0.875845
-0.326807,-0.644300
0.559915,0.498267
0.374852,0.130982
-0.591083,-0.334067
-0.656896,-0.452991
0.577162,0.356837
-0.635885,0.673385
-0.424947,-0.079718
0.173911,0.915732
0.703075,0.579270
-0.207272,0.373607
-0.795415,-0.538230
-0.023922,-0.056437
-0.540935,0.498064
0.205974,-0.200286
-0.206577,0.056951
-0.851284,0.465382
-0.326320,-0.452048
0.585506,0.604028
-0.096859,0.083004
-0.868070,0.346621
-0.335376,-0.667120
-0.279191,-0.360133
-0.747573,-0.461935
0.250327,-0.751841
-0.184803,0.023034
-0.870609,-0.325483
-0.394559,0.654410
0.674016,0.192963
-0.867149,-0.175153
0.211310,-0.510204
-0.726854,-0.230359
0.358607,-0.891425
-0.175115,0.848690
-0.072737,-0.498546
0.937576,-0.163039
-0.194224,-0.327848
-0.148883,-0.275823
0.238135,0.336453
-0.610358,-0.278666
0.455897,0.256956
0.664462,-0.391267
-0.031723,0.828555
-0.474942,-0.352563
0.469464,0.287460
-0.663397,0.285165
-0.209433,0.053493
-0.202544,-0.154716
-0.319459,0.853991
-0.974125,-0.124755
-0.765163,-0.097368
-0.463422,-0.739505
0.392298,-0.642683
0.423796,0.734530
-0.264563,-0.505637
-0.233657,0.932213
-0.296281,0.399468
-0.137493,-0.844694
-0.161089,0.583862
0.974941,-0.162679
-0.139307,0.671175
0.442265,-0.849360
0.807962,-0.575289
-0.870204,0.488436
-0.860841,-0.150295
-0.009726,0.529475
0.272946,-0.604612
0.288165,-0.814431
-0.134342,0.114719
0.082628,0.732664
-0.117590,-0.336155
0.195880,0.155819
0.852974,-0.059418
-0.598662,0.281083
0.160455,0.771415
-0.835973,-0.192092
-0.491624,-0.718452
0.501978,0.740746
-0.275095,0.472629
-0.531610,-0.765337
-0.520231,0.481748
0.736954,-0.022078
0.931383,-0.244108
-0.721973,-0.207285
0.153498,-0.164169
0.397778,-0.549092
-0.584723,0.565278
0.187287,-0.272625
-0.012443,0.876369
-0.867385,-0.139522
0.366190,0.554393
-0.313096,-0.210256
0.224925,0.307163
0.485376,-0.293642
0.758155,0.315034
0.780709,-0.619654
-0.530156,-0.336859
0.411874,0.360443
-0.028858,0.990951
0.087603,0.344616
-0.047102,0.361192
0.553299,-0.705487
-0.269964,0.708026
-0.205309,-0.630358
-0.428301,-0.455013
0.033810,0.241860
-0.626608,0.603884
-0.523034,-0.631320
-0.598582,-0.362153
-0.166403,-0.729349
-0.165000,0.842126
-0.391595,0.462723
0.993032,-0.106104
0.753707,-0.439220
0.021934,0.652131
0.373565,0.511482
0.475252,-0.431256
-0.112120,-0.407481
-0.527478,0.685363
0.901155,-0.283727
0.216260,0.684227
-0.203419,-0.864550
-0.486105,0.027608
0.012622,0.131649
0.627031,0.511475
0.366200,0.721204
-0.106164,-0.291939
-0.618527,0.415308
0.080731,0.838628
0.310398,0.858528
-0.718163,-0.158267
0.001063,-0.131076
0.763054,0.640675
-0.173510,-0.190642
-0.123252,0.495618
-0.155468,-0.945240
-0.641202,-0.681682
0.971021,-0.052177
0.260114,-0.272082
0.166907,-0.787305
-0.549807,-0.612334
0.503233,-0.164418
0.628327,0.300228
-0.063929,-0.460909
-0.493703,0.340347
0.209839,0.766405
0.972799,-0.163508
-0.072498,-0.474603
-0.645575,-0.175422
0.154686,-0.192307
-0.109958,-0.057893
0.356174,0.215968
-0.224331,-0.336462
0.006114,0.752222
0.033070,-0.193662
0.253876,0.888412
-0.397696,-0.083094
-0.556044,0.576882
-0.344807,0.827114
-0.690292,0.260201
-0.800990,-0.243521
-0.660758,0.643649
-0.198433,0.935564
0.015886,0.988111
-0.467524,0.317398
-0.394526,-0.792891
-0.127385,-0.959183
-0.890951,-0.219407
0.430320,0.383012
-0.714542,0.686353
-0.457198,-0.118682
-0.692669,0.309357
-0.645084,0.070958
0.583486,0.650217
0.204589,0.531668
-0.259936,-0.745305
-0.336607,0.642261
0.481068,-0.684051
-0.853240,-0.404085
-0.909976,0.039145
-0.087765,0.931244
-0.573893,0.583101
0.177982,-0.652374
-0.446470,0.171266
0.470235,-0.766598
-0.220367,0.295242
0.132843,0.685061
-0.185124,0.623136
0.443119,-0.494249
0.275071,-0.881916
-0.368559,-0.370593
-0.554890,-0.041302
-0.169377,-0.726997
-0.646187,-0.462761
0.368931,0.619464
-0.676620,0.043545
-0.136590,0.334502
-0.019000,0.672042
-0.094129,-0.025483
-0.294215,-0.871081
-0.254910,-0.272296
-0.523431,0.691957
-0.274873,0.203850
0.108887,0.072020
0.437986,-0.773709
-0.509280,0.539404
-0.230477,0.371335
0.407192,-0.329661
-0.615138,-0.631373
-0.481019,-0.482550
-0.213852,-0.207575
-0.323994,0.625827
0.393814,0.828220
-0.107768,0.744403
-0.030576,0.103744
-0.370338,-0.273585
-0.135828,-0.856345
-0.593431,0.212298
0.094691,-0.532394
0.058720,0.912043
0.706569,-0.694128
-0.210987,-0.059924
0.861097,0.456864
0.519181,-0.122462
-0.226806,0.069797
0.526398,-0.828108
-0.013966,-0.727551
0.047931,-0.417451
-0.094583,0.349301
0.701873,0.374715
-0.161143,-0.326172
0.024012,-0.438333
0.305997,0.896756
-0.223586,0.197233
0.899843,-0.337810
0.432885,-0.500080
-0.488807,0.621393
-0.246697,-0.243708
-0.008749,0.961250
-0.269283,0.159491
0.570924,-0.478976
-0.141772,-0.760904
-0.506688,0.090629
-0.667779,0.646622
-0.225751,-0.188794
-0.497148,0.435968
-0.689499,-0.416125
0.181847,0.301827
0.798596,0.004713
-0.790279,-0.225351
0.526481,0.571231
0.679478,-0.007153
-0.225781,-0.700936
-0.629986,-0.167409
0.355519,-0.786514
0.632505,0.503621
0.364872,0.395766
0.196713,0.148757
0.158227,-0.680549
0.020310,-0.654290
-0.652324,0.385394
-0.677232,-0.240069
-0.844076,-0.390702
-0.532843,0.505100
-0.784183,0.229853
-0.518608,-0.250242
0.175379,-0.406912
0.290833,0.029335
-0.969706,0.157992
-0.631973,0.432605
-0.334034,-0.104981
-0.408171,-0.135517
0.364141,0.109697
-0.324796,-0.838611
-0.539885,0.156450
-0.541247,-0.730421
-0.178172,-0.531065
0.398841,-0.680912
-0.080596,-0.569357
0.819654,-0.069244
0.212654,0.067494
0.372157,0.838828
0.181322,-0.517459
0.426102,-0.501353
-0.246290,0.610594
0.259956,-0.919993
